Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,Discount,City
5112,2024-09-13,C0643,P502,3,11351,0.0,Pune
5113,2024-05-25,C0503,P506,3,19699,5.0,Pune
5114,2024-04-19,C0894,P501,2,58731,15.0,Hyderabad
5115,2024-01-17,C0886,P506,2,41332,,Kolkata
5116,2024-01-06,C0877,P503,4,6401,10.0,Hyderabad
5117,2024-05-16,C0779,P502,4,5023,10.0,Kolkata
5118,2024-07-24,C0410,P502,2,17743,10.0,Kolkata
5119,2024-05-10,C0892,P506,4,18917,,Mumbai
5120,2024-05-30,C0352,P502,1,44482,15.0,Chennai
5121,2024-04-04,C1158,P501,2,9047,15.0,Delhi
5122,2024-08-27,C0564,P504,2,54340,5.0,Kolkata
5123,2024-06-15,C0140,P506,3,10396,10.0,Hyderabad
5124,2024-09-12,C0371,P503,2,19247,15.0,Chennai
5125,2024-01-16,C0928,P504,4,4855,15.0,Delhi
5126,2024-04-02,C0773,P505,2,10533,0.0,Kolkata
5127,2024-01-10,C0749,P506,2,17211,0.0,Mumbai
5128,2024-06-04,C0484,P503,4,4369,10.0,Delhi
5129,2024-02-09,C1086,P506,2,22306,,Mumbai
5130,2024-03-22,C0189,P504,4,8213,15.0,Delhi
5131,2024-12-09,C0033,P506,1,2721,5.0,Bangalore
5132,2024-08-16,C0890,P501,4,18577,10.0,Pune
5133,2024-02-27,C1028,P502,4,18904,5.0,Delhi
5134,2024-10-05,C0749,P504,3,28243,5.0,Delhi
5135,2024-02-05,C0408,P502,1,28460,15.0,Delhi
5136,2024-09-28,C0017,P502,4,39309,15.0,Delhi
5137,2024-08-30,C0479,P502,1,4277,,Pune
5138,2024-09-26,C0486,P503,1,30995,5.0,Mumbai
5139,2024-09-01,C0757,P505,4,1771,10.0,Hyderabad
5140,2024-12-11,C0702,P501,1,8156,15.0,Pune
5141,2024-03-10,C0796,P506,4,54569,15.0,Mumbai
5142,2024-04-19,C0817,P505,4,7094,10.0,Kolkata
5143,2024-08-22,C0325,P502,3,48973,15.0,Bangalore
5144,2024-11-05,C0368,P504,4,11879,15.0,Bangalore
5145,2024-03-20,C1196,P505,2,27202,,Chennai
5146,2024-03-13,C0566,P503,3,34824,15.0,Hyderabad
5147,2024-01-09,C0326,P501,4,18815,5.0,Pune
5148,2024-02-01,C0320,P504,4,20027,5.0,Mumbai
5149,2024-08-24,C0684,P502,1,23849,,Pune
5150,2024-01-13,C0496,P506,4,37781,0.0,Mumbai
5151,2024-09-12,C0441,P504,3,47702,10.0,Bangalore
5152,2024-07-24,C0047,P503,1,39018,10.0,Kolkata
5153,2024-10-12,C0036,P501,2,47289,,Delhi
5154,2024-09-12,C0178,P505,4,3625,15.0,Mumbai
5155,2024-10-20,C0075,P505,1,21498,15.0,Mumbai
5156,2024-02-06,C1144,P506,1,55486,0.0,Pune
5157,2024-09-06,C0683,P502,3,59998,10.0,Kolkata
5158,2024-04-06,C0007,P506,2,7479,5.0,Mumbai
5159,2024-01-07,C0500,P505,3,13111,15.0,Pune
5160,2024-03-14,C0233,P506,3,3401,5.0,Kolkata
5161,2024-02-25,C0010,P504,3,59838,15.0,Kolkata
5162,2024-07-05,C0940,P505,1,22056,10.0,Bangalore
5163,2024-12-18,C0624,P504,1,4024,10.0,Bangalore
5164,2024-04-04,C0553,P505,4,1089,0.0,Kolkata
5165,2024-04-29,C0270,P504,1,590,5.0,Pune
5166,2024-12-17,C0475,P506,2,21316,0.0,Hyderabad
5167,2024-01-11,C0613,P501,1,12466,5.0,Delhi
5168,2024-12-10,C0368,P504,1,30306,10.0,Pune
5169,2024-01-15,C0758,P505,4,41263,0.0,Pune
5170,2024-07-26,C0986,P505,1,17517,10.0,Kolkata
5171,2024-08-03,C0117,P503,3,15905,,Hyderabad
5172,2024-03-22,C0342,P506,2,31838,5.0,Pune
5173,2024-03-05,C0521,P504,1,34063,,Mumbai
5174,2024-01-31,C0151,P506,3,8221,15.0,Delhi
5175,2024-12-10,C1148,P502,4,44677,5.0,Hyderabad
5176,2024-01-17,C0324,P505,3,17614,10.0,Bangalore
5177,2024-07-25,C0557,P501,1,45296,10.0,Delhi
5178,2024-01-27,C0397,P501,1,56807,15.0,Pune
5179,2024-04-01,C0077,P502,4,46623,,Delhi
5180,2024-10-11,C0088,P502,2,36030,,Kolkata
5181,2024-08-30,C1134,P506,2,41883,,Hyderabad
5182,2024-02-21,C0162,P501,1,43342,,Chennai
5183,2024-04-20,C0521,P505,3,37122,0.0,Pune
5184,2024-12-01,C1050,P504,2,10835,0.0,Delhi
5185,2024-03-09,C0151,P506,1,23404,,Bangalore
5186,2024-06-04,C1136,P502,3,59129,0.0,Bangalore
5187,2024-07-21,C0487,P502,4,33071,0.0,Mumbai
5188,2024-01-27,C1066,P501,1,16242,0.0,Mumbai
5189,2024-09-24,C0095,P501,3,13456,15.0,Delhi
5190,2024-06-12,C0877,P505,2,876,5.0,Bangalore
5191,2024-07-18,C0180,P504,2,39951,15.0,Bangalore
5192,2024-12-26,C0430,P503,4,13265,,Pune
5193,2024-02-24,C1120,P503,3,8300,10.0,Mumbai
5194,2024-12-07,C1086,P505,2,46632,,Kolkata
5195,2024-08-17,C0675,P503,2,56536,,Hyderabad
5196,2024-07-17,C0197,P506,2,41672,10.0,Hyderabad
5197,2024-08-21,C1086,P504,1,35311,10.0,Mumbai
5198,2024-01-22,C0156,P505,2,23723,5.0,Hyderabad
5199,2024-02-11,C0375,P503,1,17138,5.0,Bangalore
5200,2024-07-05,C0854,P504,4,1691,15.0,Chennai
5201,2024-03-17,C0543,P501,3,38493,,Chennai
5202,2024-03-28,C0051,P505,1,31217,0.0,Kolkata
5203,2024-08-08,C0663,P506,2,20636,,Pune
5204,2024-03-05,C0357,P503,4,31695,0.0,Kolkata
5205,2024-01-09,C0632,P504,4,18309,15.0,Mumbai
5206,2024-05-09,C0353,P503,4,2326,15.0,Mumbai
5207,2024-09-03,C0368,P503,2,40825,15.0,Bangalore
5208,2024-05-23,C1096,P502,1,30343,,Bangalore
5209,2024-03-12,C0074,P501,3,48930,5.0,Chennai
5210,2024-04-14,C1133,P505,1,45476,10.0,Delhi
5211,2024-04-08,C0706,P504,3,46593,,Kolkata
5212,2024-07-03,C1136,P504,3,55430,0.0,Bangalore
5213,2024-07-28,C0739,P506,1,52259,10.0,Hyderabad
5214,2024-12-08,C0699,P502,3,30845,,Hyderabad
5215,2024-08-27,C0292,P501,1,53629,0.0,Chennai
5216,2024-09-18,C0977,P503,4,2873,15.0,Chennai
5217,2024-07-20,C0084,P502,4,19107,,Delhi
5218,2024-08-07,C0100,P502,1,9409,10.0,Hyderabad
5219,2024-01-22,C0560,P502,1,46708,10.0,Pune
5220,2024-12-04,C0179,P502,1,16141,0.0,Delhi
5221,2024-09-11,C0030,P502,1,7232,5.0,Pune
5222,2024-03-16,C1158,P502,2,55593,,Bangalore
5223,2024-09-14,C0512,P504,1,5807,15.0,Pune
5224,2024-10-29,C0099,P504,1,26205,,Mumbai
5225,2024-11-22,C0569,P504,4,55628,15.0,Mumbai
5226,2024-04-23,C0508,P504,4,57175,15.0,Pune
5227,2024-09-26,C0196,P502,1,31656,0.0,Delhi
5228,2024-05-16,C0539,P506,1,1018,,Bangalore
5229,2024-11-06,C0388,P502,1,31011,5.0,Delhi
5230,2024-02-06,C0506,P503,4,59984,10.0,Hyderabad
5231,2024-06-17,C0080,P504,2,21226,0.0,Bangalore
5232,2024-04-05,C0585,P502,4,31146,10.0,Chennai
5233,2024-09-24,C0094,P506,4,11151,0.0,Pune
5234,2024-10-26,C0620,P506,2,59077,10.0,Hyderabad
5235,2024-01-16,C1134,P505,3,33739,,Pune
5236,2024-07-24,C0345,P501,2,50249,15.0,Delhi
5237,2024-02-15,C0979,P503,3,27152,,Bangalore
5238,2024-07-17,C0497,P502,4,34123,0.0,Hyderabad
5239,2024-10-02,C1170,P506,1,4401,15.0,Chennai
5240,2024-09-16,C0071,P504,3,18047,5.0,Bangalore
5241,2024-05-22,C0736,P501,2,57251,,Pune
5242,2024-12-20,C0834,P505,1,19809,10.0,Bangalore
5243,2024-05-30,C0055,P501,1,59115,10.0,Hyderabad
5244,2024-02-23,C0771,P505,2,39042,5.0,Mumbai
5245,2024-01-05,C1163,P506,1,42933,0.0,Bangalore
5246,2024-12-11,C0801,P504,3,54115,5.0,Bangalore
5247,2024-01-01,C0961,P502,1,17576,0.0,Chennai
5248,2024-04-12,C0804,P504,1,58751,15.0,Mumbai
5249,2024-05-21,C0302,P501,2,15794,15.0,Kolkata
5250,2024-12-20,C0132,P503,1,38741,15.0,Chennai
5251,2024-10-22,C0810,P504,2,28144,,Hyderabad
5252,2024-03-01,C0809,P501,3,52532,,Chennai
5253,2024-11-13,C0566,P506,4,47507,5.0,Hyderabad
5254,2024-10-24,C0270,P501,2,42060,5.0,Bangalore
5255,2024-03-27,C0234,P504,1,54695,10.0,Hyderabad
5256,2024-02-08,C0094,P504,2,18434,15.0,Bangalore
5257,2024-12-22,C0320,P502,3,25232,,Kolkata
5258,2024-04-10,C1179,P505,2,26499,0.0,Mumbai
5259,2024-05-07,C0401,P506,4,35057,10.0,Pune
5260,2024-02-07,C1148,P505,4,363,0.0,Hyderabad
5261,2024-04-21,C0102,P506,1,28224,10.0,Kolkata
5262,2024-07-03,C1088,P504,1,38577,,Kolkata
5263,2024-06-17,C0645,P503,3,49856,5.0,Bangalore
5264,2024-05-14,C0035,P505,4,48826,15.0,Mumbai
5265,2024-01-05,C0342,P501,1,30858,0.0,Mumbai
5266,2024-07-11,C1007,P503,4,56958,15.0,Chennai
5267,2024-09-04,C0312,P502,3,22546,0.0,Chennai
5268,2024-10-09,C0105,P506,3,19025,5.0,Hyderabad
5269,2024-10-26,C0390,P504,4,43974,,Kolkata
5270,2024-05-01,C0141,P501,4,52373,0.0,Hyderabad
5271,2024-11-03,C0843,P506,1,34672,,Mumbai
5272,2024-04-05,C0373,P505,4,30068,,Pune
5273,2024-11-28,C0393,P501,2,32902,5.0,Hyderabad
5274,2024-10-06,C0395,P503,3,51656,0.0,Kolkata
5275,2024-08-27,C0207,P504,1,1928,,Mumbai
5276,2024-01-24,C0805,P502,2,29223,10.0,Delhi
5277,2024-02-24,C0539,P501,4,5230,15.0,Mumbai
5278,2024-05-27,C0840,P504,2,23813,10.0,Mumbai
5279,2024-06-05,C0453,P504,3,56903,15.0,Pune
5280,2024-05-12,C0622,P502,1,43211,15.0,Mumbai
5281,2024-05-22,C0937,P505,4,19488,,Bangalore
5282,2024-06-03,C0060,P504,2,8171,0.0,Kolkata
5283,2024-01-07,C0638,P502,3,16711,5.0,Delhi
5284,2024-09-07,C0980,P505,4,28330,10.0,Hyderabad
5285,2024-04-08,C0193,P506,3,21230,15.0,Kolkata
5286,2024-05-22,C0203,P505,2,2327,15.0,Delhi
5287,2024-06-27,C1042,P506,3,4284,0.0,Mumbai
5288,2024-10-26,C0351,P506,3,44678,0.0,Kolkata
5289,2024-11-22,C0309,P505,4,10716,10.0,Bangalore
5290,2024-11-17,C0418,P503,4,23036,0.0,Chennai
5291,2024-04-15,C0311,P501,3,58026,,Kolkata
5292,2024-09-01,C0066,P501,2,33295,5.0,Pune
5293,2024-07-12,C0658,P502,1,59156,5.0,Mumbai
5294,2024-07-10,C0556,P505,1,48903,15.0,Mumbai
5295,2024-05-11,C0692,P505,3,59846,0.0,Delhi
5296,2024-04-04,C0524,P502,3,52568,5.0,Hyderabad
5297,2024-11-23,C0256,P503,4,4928,0.0,Delhi
5298,2024-10-03,C0195,P506,3,48697,0.0,Bangalore
5299,2024-07-17,C0076,P503,3,3142,5.0,Hyderabad
5300,2024-05-08,C0230,P503,1,31416,,Delhi
5301,2024-02-20,C0215,P501,1,21156,15.0,Delhi
5302,2024-08-03,C0752,P502,1,36719,5.0,Chennai
5303,2024-02-10,C0003,P506,2,25958,15.0,Kolkata
5304,2024-08-26,C0586,P502,4,51831,,Pune
5305,2024-06-17,C0941,P501,2,49657,,Pune
5306,2024-12-11,C0304,P501,3,56259,15.0,Mumbai
5307,2024-04-23,C0786,P502,4,24392,10.0,Mumbai
5308,2024-11-19,C0743,P506,2,49056,0.0,Pune
5309,2024-12-02,C0890,P503,3,24856,10.0,Chennai
5310,2024-10-31,C0924,P502,4,24341,15.0,Chennai
5311,2024-10-04,C0377,P504,4,16404,5.0,Kolkata
5312,2024-10-17,C0441,P501,2,51828,,Chennai
5313,2024-09-08,C1149,P504,3,37645,,Mumbai
5314,2024-03-09,C0487,P503,3,52535,,Delhi
5315,2024-03-17,C0580,P503,2,19991,10.0,Mumbai
5316,2024-08-30,C0277,P506,1,24071,0.0,Hyderabad
5317,2024-12-07,C0507,P505,3,20086,,Mumbai
5318,2024-08-27,C0506,P503,1,40057,,Delhi
5319,2024-10-03,C0728,P505,2,34836,15.0,Delhi
5320,2024-09-27,C0369,P501,1,25830,0.0,Bangalore
5321,2024-07-26,C1016,P505,4,47758,,Mumbai
5322,2024-01-24,C1073,P506,4,51275,10.0,Hyderabad
5323,2024-07-06,C0509,P503,4,59112,5.0,Chennai
5324,2024-06-12,C0718,P505,4,41586,5.0,Delhi
5325,2024-12-20,C0533,P502,4,49749,5.0,Pune
5326,2024-02-10,C1118,P506,4,51086,,Hyderabad
5327,2024-10-11,C0791,P504,4,4890,,Kolkata
5328,2024-03-11,C0189,P501,3,8499,15.0,Bangalore
5329,2024-06-05,C1117,P502,2,53072,0.0,Kolkata
5330,2024-11-12,C0937,P506,2,35601,10.0,Hyderabad
5331,2024-12-24,C1092,P506,2,16999,,Pune
5332,2024-11-15,C1038,P504,3,4827,15.0,Mumbai
5333,2024-01-10,C0964,P502,4,5432,,Pune
5334,2024-06-08,C0639,P504,4,52784,,Mumbai
5335,2024-12-24,C0255,P502,2,38702,,Mumbai
5336,2024-12-05,C0298,P502,4,24148,5.0,Chennai
5337,2024-01-06,C0378,P504,1,33493,15.0,Pune
5338,2024-06-17,C0515,P501,4,37593,0.0,Delhi
5339,2024-06-27,C1157,P502,2,10996,0.0,Kolkata
5340,2024-12-21,C0762,P506,3,39409,15.0,Chennai
5341,2024-06-05,C0989,P503,2,53706,,Mumbai
5342,2024-02-14,C0201,P503,2,22544,5.0,Chennai
5343,2024-09-29,C0007,P505,1,43152,15.0,Delhi
5344,2024-03-17,C0489,P502,2,22914,15.0,Kolkata
5345,2024-03-12,C0202,P506,1,47974,15.0,Hyderabad
5346,2024-06-29,C0129,P505,3,8397,15.0,Kolkata
5347,2024-09-26,C0163,P505,3,53571,0.0,Pune
5348,2024-10-20,C0129,P506,1,35668,15.0,Pune
5349,2024-09-09,C0287,P501,4,31944,0.0,Hyderabad
5350,2024-07-04,C1085,P503,2,54335,,Chennai
5351,2024-08-20,C0535,P505,3,59161,15.0,Hyderabad
5352,2024-04-27,C0066,P503,2,9886,10.0,Kolkata
5353,2024-01-04,C0412,P503,2,20411,0.0,Chennai
5354,2024-06-06,C0837,P505,2,38774,5.0,Hyderabad
5355,2024-11-30,C0153,P502,2,35864,5.0,Delhi
5356,2024-09-02,C1056,P503,4,44025,10.0,Delhi
5357,2024-07-13,C0345,P501,2,24876,,Kolkata
5358,2024-12-15,C0273,P505,1,15008,5.0,Bangalore
5359,2024-07-10,C0140,P501,2,42479,,Bangalore
5360,2024-12-25,C0307,P501,4,24331,,Mumbai
5361,2024-11-29,C0517,P503,3,7367,5.0,Mumbai
5362,2024-06-28,C0785,P501,1,30375,,Chennai
5363,2024-12-28,C0022,P501,1,11087,5.0,Hyderabad
5364,2024-03-31,C1200,P501,2,40439,5.0,Chennai
5365,2024-09-27,C1010,P503,4,18441,,Pune
5366,2024-06-16,C0435,P504,1,42313,5.0,Hyderabad
5367,2024-04-30,C0253,P505,1,48188,0.0,Mumbai
5368,2024-01-24,C0737,P506,3,46255,0.0,Mumbai
5369,2024-05-02,C0685,P503,3,1302,5.0,Delhi
5370,2024-06-17,C0057,P504,2,53154,0.0,Delhi
5371,2024-12-06,C0341,P504,4,40060,,Mumbai
5372,2024-06-30,C0251,P503,2,48645,10.0,Pune
5373,2024-10-19,C0092,P502,4,15863,5.0,Hyderabad
5374,2024-05-31,C0156,P503,1,31552,0.0,Mumbai
5375,2024-12-04,C0156,P505,3,24620,10.0,Bangalore
5376,2024-02-04,C0224,P502,4,47796,15.0,Hyderabad
5377,2024-11-18,C0039,P501,1,23580,0.0,Bangalore
5378,2024-12-07,C0240,P505,3,10509,,Bangalore
5379,2024-09-09,C0623,P504,1,11275,5.0,Bangalore
5380,2024-10-30,C0664,P505,3,54689,10.0,Pune
5381,2024-05-06,C0519,P501,2,31096,5.0,Kolkata
5382,2024-11-29,C0913,P506,3,5202,,Bangalore
5383,2024-02-29,C0424,P505,4,48076,0.0,Chennai
5384,2024-04-07,C0300,P501,3,22225,10.0,Bangalore
5385,2024-09-17,C0936,P502,2,49783,10.0,Bangalore
5386,2024-03-13,C1016,P504,2,43713,0.0,Mumbai
5387,2024-09-15,C0400,P504,2,10347,0.0,Chennai
5388,2024-02-28,C0642,P504,3,21045,10.0,Kolkata
5389,2024-12-22,C0154,P502,4,5959,5.0,Mumbai
5390,2024-11-08,C0407,P504,3,28920,,Kolkata
5391,2024-11-09,C0549,P501,1,10460,,Kolkata
5392,2024-05-11,C0956,P504,2,5102,10.0,Pune
5393,2024-02-27,C0105,P506,4,50423,,Pune
5394,2024-06-01,C1059,P506,1,52538,5.0,Mumbai
5395,2024-12-09,C0285,P502,2,44528,10.0,Chennai
5396,2024-02-13,C0969,P501,2,56772,10.0,Mumbai
5397,2024-05-21,C0768,P504,4,945,5.0,Kolkata
5398,2024-08-10,C1080,P501,1,25512,,Mumbai
5399,2024-11-29,C0804,P505,1,47670,10.0,Mumbai
5400,2024-03-06,C0212,P506,4,2203,0.0,Bangalore
5401,2024-01-07,C0616,P506,2,10942,0.0,Kolkata
5402,2024-03-31,C0826,P504,4,40672,0.0,Chennai
5403,2024-03-14,C0754,P503,1,10076,15.0,Bangalore
5404,2024-12-15,C0144,P506,1,51708,10.0,Bangalore
5405,2024-06-23,C0271,P502,3,1307,15.0,Bangalore
5406,2024-06-09,C1060,P501,1,36792,15.0,Kolkata
5407,2024-12-09,C1064,P505,2,21193,15.0,Chennai
5408,2024-08-12,C1178,P501,4,38540,0.0,Bangalore
5409,2024-03-01,C0489,P505,4,43228,0.0,Chennai
5410,2024-06-20,C0784,P504,4,49856,5.0,Hyderabad
5411,2024-05-31,C0131,P504,2,13996,,Chennai
5412,2024-10-22,C0281,P502,4,5611,,Bangalore
5413,2024-12-06,C0547,P504,4,19133,0.0,Chennai
5414,2024-01-05,C0960,P501,2,21416,10.0,Bangalore
5415,2024-08-10,C0861,P505,1,15551,10.0,Kolkata
5416,2024-01-25,C0421,P505,1,53140,,Bangalore
5417,2024-06-17,C0316,P504,2,37057,10.0,Hyderabad
5418,2024-11-19,C1057,P503,2,40940,10.0,Bangalore
5419,2024-08-18,C1068,P505,2,33795,15.0,Pune
5420,2024-07-18,C0846,P502,3,8224,,Kolkata
5421,2024-01-01,C1044,P506,1,53455,5.0,Chennai
5422,2024-05-10,C1031,P502,4,43036,0.0,Chennai
5423,2024-04-24,C0901,P501,1,7569,5.0,Kolkata
5424,2024-01-25,C0721,P501,2,45498,,Pune
5425,2024-06-29,C1079,P505,3,17046,5.0,Pune
5426,2024-03-05,C0549,P501,4,4658,15.0,Mumbai
5427,2024-01-01,C0148,P506,4,55407,5.0,Bangalore
5428,2024-05-08,C0513,P506,3,41888,15.0,Chennai
5429,2024-09-25,C0653,P505,1,17812,5.0,Bangalore
5430,2024-10-07,C0794,P504,4,38545,10.0,Pune
5431,2024-04-09,C0281,P503,4,13868,15.0,Kolkata
5432,2024-12-27,C1086,P503,1,40126,0.0,Delhi
5433,2024-07-31,C0818,P504,2,46513,,Pune
5434,2024-08-06,C0421,P503,3,19912,15.0,Bangalore
5435,2024-05-08,C0304,P502,1,4266,,Mumbai
5436,2024-02-05,C0151,P502,1,20757,15.0,Bangalore
5437,2024-08-18,C1002,P504,1,35280,15.0,Bangalore
5438,2024-04-01,C1090,P503,4,9595,15.0,Bangalore
5439,2024-09-10,C0446,P502,4,57672,15.0,Mumbai
5440,2024-03-27,C0799,P505,3,22202,0.0,Bangalore
5441,2024-06-28,C0100,P501,4,36724,10.0,Chennai
5442,2024-01-18,C0471,P502,2,19454,10.0,Bangalore
5443,2024-04-23,C0852,P504,3,18303,10.0,Pune
5444,2024-04-02,C1126,P506,1,7206,,Hyderabad
5445,2024-06-15,C0140,P505,2,7648,15.0,Chennai
5446,2024-09-28,C1156,P505,4,25691,0.0,Chennai
5447,2024-02-21,C0446,P504,1,20544,10.0,Bangalore
5448,2024-09-10,C0937,P502,1,55954,5.0,Chennai
5449,2024-06-28,C0984,P505,1,35884,15.0,Delhi
5450,2024-02-06,C0468,P502,2,34807,,Delhi
5451,2024-06-03,C0309,P505,4,37788,15.0,Pune
5452,2024-09-24,C1056,P506,3,13527,10.0,Delhi
5453,2024-04-13,C1117,P501,1,55382,10.0,Kolkata
5454,2024-09-11,C0597,P505,3,56736,5.0,Kolkata
5455,2024-10-02,C0399,P501,1,10656,5.0,Bangalore
5456,2024-08-02,C0861,P502,1,7311,,Kolkata
5457,2024-09-11,C0362,P502,3,45603,5.0,Bangalore
5458,2024-05-23,C0356,P501,1,8732,,Kolkata
5459,2024-01-31,C0621,P505,3,46918,0.0,Delhi
5460,2024-08-07,C1106,P501,1,20308,15.0,Kolkata
5461,2024-02-08,C1133,P505,1,52587,0.0,Pune
5462,2024-01-19,C0106,P503,2,45561,10.0,Kolkata
5463,2024-11-11,C1035,P501,1,32954,10.0,Hyderabad
5464,2024-05-22,C0207,P503,2,52986,,Pune
5465,2024-07-29,C0029,P505,2,57831,,Kolkata
5466,2024-01-13,C0946,P506,4,55580,,Bangalore
5467,2024-05-27,C0626,P501,2,34881,0.0,Pune
5468,2024-11-21,C0305,P505,4,45201,0.0,Mumbai
5469,2024-12-07,C0986,P502,2,21731,,Pune
5470,2024-08-05,C0791,P506,2,41490,,Delhi
5471,2024-10-10,C0276,P506,1,58852,5.0,Pune
5472,2024-04-28,C0365,P501,2,7870,5.0,Hyderabad
5473,2024-11-13,C0382,P502,2,33524,,Delhi
5474,2024-09-24,C0487,P503,2,5074,15.0,Pune
5475,2024-04-10,C0572,P503,3,46690,,Hyderabad
5476,2024-06-11,C0351,P501,2,14539,10.0,Kolkata
5477,2024-01-28,C0259,P504,4,36737,15.0,Mumbai
5478,2024-04-26,C0876,P506,3,28945,10.0,Chennai
5479,2024-10-08,C0453,P505,1,21183,10.0,Mumbai
5480,2024-11-11,C0575,P505,3,40463,15.0,Bangalore
5481,2024-12-21,C1163,P505,3,8036,10.0,Hyderabad
5482,2024-04-20,C0153,P504,1,56357,5.0,Mumbai
5483,2024-10-05,C0363,P501,1,54979,0.0,Kolkata
5484,2024-10-20,C0871,P501,3,44537,0.0,Delhi
5485,2024-05-27,C1129,P506,4,12491,15.0,Mumbai
5486,2024-02-28,C0573,P505,1,39113,0.0,Chennai
5487,2024-09-27,C0909,P502,4,23723,5.0,Hyderabad
5488,2024-01-19,C0119,P506,4,2592,0.0,Bangalore
5489,2024-08-23,C0395,P504,2,1580,0.0,Mumbai
5490,2024-11-19,C0763,P504,2,38567,10.0,Kolkata
5491,2024-01-22,C0157,P504,1,59893,15.0,Chennai
5492,2024-07-15,C0454,P501,2,25255,0.0,Kolkata
5493,2024-06-03,C0661,P504,3,3250,,Bangalore
5494,2024-05-26,C0329,P503,4,7961,5.0,Pune
5495,2024-05-04,C0204,P503,4,33710,,Chennai
5496,2024-12-27,C0361,P503,2,30111,15.0,Delhi
5497,2024-09-29,C0254,P502,4,58628,,Delhi
5498,2024-12-16,C0225,P501,2,57467,5.0,Pune
5499,2024-08-20,C0228,P506,3,39733,0.0,Hyderabad
5500,2024-11-09,C0340,P503,4,1919,,Delhi
5501,2024-06-06,C0798,P503,3,25710,0.0,Hyderabad
5502,2024-12-27,C0008,P505,4,43479,5.0,Delhi
5503,2024-05-24,C0474,P502,2,11863,0.0,Chennai
5504,2024-11-23,C0110,P501,2,48556,,Kolkata
5505,2024-01-27,C0649,P501,4,14984,15.0,Kolkata
5506,2024-05-10,C0885,P504,3,43173,0.0,Chennai
5507,2024-12-23,C1091,P503,2,21294,5.0,Mumbai
5508,2024-06-03,C0111,P502,3,35923,,Mumbai
5509,2024-05-18,C1191,P503,3,35460,0.0,Mumbai
5510,2024-05-12,C0338,P506,4,10991,,Kolkata
5511,2024-03-25,C0737,P505,4,30384,10.0,Chennai
5512,2024-06-29,C0109,P504,3,5333,10.0,Kolkata
5513,2024-10-16,C0822,P506,1,49478,10.0,Hyderabad
5514,2024-08-11,C0021,P502,3,22451,,Delhi
5515,2024-01-10,C0653,P501,3,9109,15.0,Mumbai
5516,2024-05-07,C0663,P502,1,26380,15.0,Hyderabad
5517,2024-01-15,C0022,P502,1,23404,10.0,Mumbai
5518,2024-08-20,C0672,P505,2,48980,15.0,Hyderabad
5519,2024-07-21,C1103,P505,2,20309,0.0,Pune
5520,2024-09-28,C0300,P501,1,54020,0.0,Delhi
5521,2024-01-24,C0538,P505,2,11316,,Delhi
5522,2024-10-27,C1152,P504,2,30698,,Bangalore
5523,2024-06-05,C0052,P505,3,1986,15.0,Pune
5524,2024-10-31,C0425,P501,4,58338,5.0,Delhi
5525,2024-10-19,C0717,P502,4,29500,15.0,Hyderabad
5526,2024-10-04,C0317,P501,2,41047,15.0,Hyderabad
5527,2024-12-09,C0559,P502,4,27486,,Kolkata
5528,2024-05-22,C0868,P505,1,50940,0.0,Bangalore
5529,2024-12-30,C0919,P501,2,18460,5.0,Chennai
5530,2024-02-21,C1012,P501,3,33881,10.0,Hyderabad
5531,2024-11-18,C0133,P501,4,55684,,Hyderabad
5532,2024-12-08,C0204,P505,2,51048,0.0,Chennai
5533,2024-03-03,C0239,P505,4,53745,,Delhi
5534,2024-06-02,C1087,P506,1,42340,0.0,Bangalore
5535,2024-05-20,C1131,P502,1,21797,,Bangalore
5536,2024-03-17,C0729,P506,1,17497,0.0,Pune
5537,2024-12-13,C0268,P504,4,3112,0.0,Delhi
5538,2024-12-20,C1185,P506,2,20769,,Delhi
5539,2024-12-05,C0578,P506,4,17733,5.0,Hyderabad
5540,2024-02-05,C1043,P506,3,51639,10.0,Kolkata
5541,2024-09-17,C0974,P502,3,10193,10.0,Kolkata
5542,2024-11-03,C1022,P506,3,31658,10.0,Mumbai
5543,2024-03-20,C0113,P501,3,15456,0.0,Hyderabad
5544,2024-11-23,C0189,P504,1,30732,10.0,Kolkata
5545,2024-09-01,C0173,P504,2,32888,10.0,Mumbai
5546,2024-11-14,C0225,P506,4,52846,5.0,Bangalore
5547,2024-02-05,C0134,P501,1,47496,10.0,Bangalore
5548,2024-07-05,C0627,P505,1,16890,,Hyderabad
5549,2024-06-09,C1013,P502,2,8451,15.0,Bangalore
5550,2024-04-23,C0664,P501,2,7123,,Chennai
5551,2024-12-07,C0091,P505,4,8356,15.0,Pune
5552,2024-07-13,C0534,P503,2,23707,,Pune
5553,2024-11-25,C0383,P505,1,19108,,Pune
5554,2024-06-22,C0406,P502,2,45376,10.0,Mumbai
5555,2024-11-25,C0225,P506,1,20157,,Delhi
5556,2024-12-08,C0438,P501,4,54851,10.0,Kolkata
5557,2024-12-24,C0509,P501,2,37068,0.0,Mumbai
5558,2024-09-09,C0959,P505,2,903,10.0,Hyderabad
5559,2024-05-05,C0211,P504,1,15756,,Delhi
5560,2024-08-11,C0975,P504,1,3446,10.0,Hyderabad
5561,2024-06-18,C1170,P506,3,13644,10.0,Bangalore
5562,2024-05-05,C0959,P501,1,40026,,Chennai
5563,2024-10-01,C0725,P504,1,30789,5.0,Delhi
